Frame Index,Elapsed Time,FPS,Width,Height,Puck Position X,Puck Position Y,Puck Position Alpha,Puck Velocity X,Puck Velocity Y,Puck Velocity Alpha,Mallet Position X,Mallet Position Y,Mallet Position Alpha,TableBoundary1X,TableBoundary1Y,TableBoundary2X,TableBoundary2Y,Boundary Collision X,Boundary Collision Y,Mallet Target X,Mallet Target Y,Mallet Current X,Mallet Current Y,Puck Radius,Serial - Mallet Target Location,Serial - Mallet Current Location
5300,63595535457381.2,60.00024000096,320,240,102,68,27,23.3345622818008,10.4119826523962,27,286,64,27,35,34,289,195,276,148,276,148,286,64,13,148,64
5301,63595535457407.2,60.00024000096,320,240,111,72,27,40.8020256985719,16.8394610043739,27,285,64,27,35,34,289,195,276,140,276,140,285,64,13,140,64
5302,63595535457429.2,60.00024000096,320,240,111,72,27,0,0,27,285,66,27,35,34,289,195,276,140,276,140,285,66,13,140,66
5303,63595535457454.2,60.00024000096,320,240,125,76,27,37.7624905199858,12.576260977731,27,284,69,27,35,34,289,195,276,128,276,128,284,69,13,128,69
5304,63595535457486.2,60.00024000096,320,240,138,80,27,62.4232361591793,19.8193410274872,27,285,72,27,35,34,289,195,276,124,276,124,285,72,13,124,72
5305,63595535457513.2,60.00024000096,320,240,152,84,27,82.6782935943014,25.1503484250985,27,284,77,27,35,34,289,195,276,121,276,121,284,77,13,121,77
5306,63595535457538.2,60.00024000096,320,240,152,84,27,0,0,27,284,81,27,35,34,289,195,276,121,276,121,284,81,13,121,81
5307,63595535457559.2,60.00024000096,320,240,169,89,27,47.5018117746133,13.630027516774,27,285,85,27,35,34,289,195,276,120,276,120,285,85,13,120,85
5308,63595535457583.2,60.00024000096,320,240,169,89,27,0,0,27,284,89,27,35,34,289,195,276,120,276,120,284,89,13,120,89
5309,63595535457606.2,60.00024000096,320,240,189,96,27,52.1723225954678,17.239920087245,27,285,93,27,35,34,289,195,276,124,276,124,285,93,13,124,93
5310,63595535457630.2,60.00024000096,320,240,206,100,27,83.4615909893829,25.1702833273777,27,284,97,27,35,34,289,195,276,122,276,122,284,97,13,122,97
5311,63595535457653.2,60.00024000096,320,240,206,100,27,0,0,27,284,100,27,35,34,289,195,276,122,276,122,284,100,13,122,100
5312,63595535457680.3,60.00024000096,320,240,221,105,27,41.8723307111248,13.5611534144929,27,284,103,27,35,34,289,195,276,123,276,123,284,103,13,123,103
5313,63595535457704.3,60.00024000096,320,240,231,110,27,58.2176028382421,21.2572839851596,27,284,106,27,35,34,289,195,276,126,276,126,284,106,13,126,106
5314,63595535457728.3,60.00024000096,320,240,236,113,27,55.3939351078751,25.2668959637497,27,284,108,27,35,34,289,195,276,132,276,132,284,108,13,132,108
5315,63595535457754.2,60.00024000096,320,240,238,116,27,46.9349847049985,25.5616614713831,27,284,111,27,35,34,289,195,276,136,276,136,284,111,13,136,111
5316,63595535457776.3,60.00024000096,320,240,238,118,27,0,0,27,284,113,27,35,34,289,195,276,136,276,136,284,113,13,136,113
5317,63595535457794.2,60.00024000096,320,240,237,121,27,0,0,27,284,115,27,35,34,289,195,276,136,276,136,284,115,13,136,115
5318,63595535457818.3,60.00024000096,320,240,234,122,27,-8.54094904633361,4.6098750516081,27,284,117,27,35,34,289,195,276,136,276,136,284,117,13,136,117
5319,63595535457842.3,60.00024000096,320,240,230,124,27,-16.8437856076471,8.18841757534783,27,284,119,27,35,34,289,195,276,136,276,136,284,119,13,136,119
5320,63595535457866.3,60.00024000096,320,240,226,125,27,-22.9564552403735,9.4984872450059,27,284,121,27,35,34,289,195,276,136,276,136,284,121,13,136,121
5321,63595535457888.3,60.00024000096,320,240,221,127,27,-30.3723713006302,10.9621836518057,27,284,123,27,35,34,289,195,276,136,276,136,284,123,13,136,123
5322,63595535457913.3,60.00024000096,320,240,216,128,27,-35.0261671013251,10.9430442787727,27,284,125,27,35,34,289,195,276,136,276,136,284,125,13,136,125
5323,63595535457934.3,60.00024000096,320,240,216,128,27,0,0,27,284,127,27,35,34,289,195,276,136,276,136,284,127,13,136,127
5324,63595535457955.3,60.00024000096,320,240,209,129,27,-19.5896653178615,3.60467465545681,27,285,129,27,35,34,289,195,276,136,276,136,285,129,13,136,129
5325,63595535457976.3,60.00024000096,320,240,202,130,27,-32.9749113640777,5.26282499696698,27,285,129,27,35,34,289,195,276,136,276,136,285,129,13,136,129
5326,63595535457997.3,60.00024000096,320,240,202,130,27,0,0,27,285,129,27,35,34,289,195,276,136,276,136,285,129,13,136,129
5327,63595535458017.3,60.00024000096,320,240,193,132,27,-22.3803526478884,3.37893112389292,27,284,130,27,35,34,289,195,276,136,276,136,284,130,13,136,130
5328,63595535458039.3,60.00024000096,320,240,186,133,27,-35.5913148659171,6.39123944088367,27,284,132,27,35,34,289,195,276,136,276,136,284,132,13,136,132
5329,63595535458062.3,60.00024000096,320,240,186,133,27,0,0,27,284,133,27,35,34,289,195,276,136,276,136,284,133,13,136,133
5330,63595535458088.3,60.00024000096,320,240,177,134,27,-24.2611699260597,2.86497239592257,27,284,134,27,35,34,289,195,276,136,276,136,284,134,13,136,134
5331,63595535458112.3,60.00024000096,320,240,177,134,27,0,0,27,284,135,27,35,34,289,195,276,136,276,136,284,135,13,136,135
5332,63595535458135.3,60.00024000096,320,240,167,135,27,-27.9166540460236,3.54942984902347,27,285,135,27,35,34,289,195,276,136,276,136,285,135,13,136,135
5333,63595535458158.3,60.00024000096,320,240,158,136,27,-43.6743149071944,5.18216757957425,27,285,136,27,35,34,289,195,276,136,276,136,285,136,13,136,136
5334,63595535458181.3,60.00024000096,320,240,151,137,27,-51.8037148233779,5.67447349963381,27,284,136,27,35,34,289,195,276,136,276,136,284,136,13,136,136
5335,63595535458200.3,60.00024000096,320,240,143,138,27,-58.1913812280878,5.52315420631028,27,284,136,27,35,34,289,195,276,136,276,136,284,136,13,136,136
5336,63595535458219.3,60.00024000096,320,240,136,138,27,-61.7272169636302,5.03987821325811,27,284,136,27,35,34,289,195,276,136,276,136,284,136,13,136,136
5337,63595535458240.3,60.00024000096,320,240,130,138,27,-62.027549710452,4.41493331481405,27,284,137,27,35,34,289,195,276,136,276,136,284,137,13,136,137
5338,63595535458263.3,60.00024000096,320,240,124,138,27,-60.5817886573414,3.76005153978325,27,283,137,27,35,34,289,195,276,136,276,136,283,137,13,136,137
5339,63595535458289.3,60.00024000096,320,240,118,139,27,-61.2269301990186,4.59495728461917,27,284,137,27,35,34,289,195,276,136,276,136,284,137,13,136,137
5340,63595535458314.3,60.00024000096,320,240,118,139,27,0,0,27,284,137,27,35,34,289,195,276,136,276,136,284,137,13,136,137
5341,63595535458334.3,60.00024000096,320,240,110,140,27,-22.6176238697864,1.35058735222149,27,284,137,27,35,34,289,195,276,136,276,136,284,137,13,136,137
5342,63595535458356.3,60.00024000096,320,240,102,140,27,-35.9377308498881,1.97185753424339,27,284,137,27,35,34,289,195,276,136,276,136,284,137,13,136,137
5343,63595535458379.3,60.00024000096,320,240,96,140,27,-43.3321552806274,2.15918399999654,27,284,137,27,35,34,289,195,276,136,276,136,284,137,13,136,137
5344,63595535458399.3,60.00024000096,320,240,90,140,27,-48.4877299398107,0.643605759996669,27,285,137,27,35,34,289,195,276,136,276,136,285,137,13,136,137
5345,63595535458422.3,60.00024000096,320,240,85,139,27,-49.1583801630772,-1.66896474400305,27,285,136,27,35,34,289,195,276,136,276,136,285,136,13,136,136
5346,63595535458444.3,60.00024000096,320,240,85,139,27,0,0,27,285,137,27,35,34,289,195,276,136,276,136,285,137,13,136,137
5347,63595535458465.3,60.00024000096,320,240,81,137,27,-10.0465062341213,-4.4773217726244,27,285,137,27,35,34,289,195,276,136,276,136,285,137,13,136,137
5348,63595535458487.3,60.00024000096,320,240,78,136,27,-14.6678991018171,-7.99488978803165,27,285,137,27,35,34,289,195,276,136,276,136,285,137,13,136,137
5349,63595535458510.3,60.00024000096,320,240,77,134,27,0,0,27,285,137,27,35,34,289,195,276,136,276,136,285,137,13,136,137
5350,63595535458530.3,60.00024000096,320,240,75,132,27,-4.30192171567916,-5.04106248402109,27,285,137,27,35,34,289,195,276,136,276,136,285,137,13,136,137
5351,63595535458550.3,60.00024000096,320,240,75,130,27,0,0,27,285,137,27,35,34,289,195,276,136,276,136,285,137,13,136,137
5352,63595535458572.3,60.00024000096,320,240,75,130,27,0,0,27,284,137,27,35,34,289,195,276,136,276,136,284,137,13,136,137
